numenq,man,age98,country_birth,region_school,location,urban_area,sch_lev,age_jun_hs,origin_father,origin_mother,occup_father,occup_mother
319620,1,18,0,91,2,7,2,12,0,0,5,2
319622,1,20,0,91,2,7,3,12,0,0,6,5
319623,1,18,0,21,2,7,2,12,0,0,1,1
319629,0,24,0,31,2,7,5,12,0,0,5,7
319634,1,19,0,82,1,7,2,11,0,0,5,5
319635,1,23,0,23,1,7,3,11,0,0,5,5
319640,1,19,0,11,2,7,5,10,0,0,5,7
319645,1,18,0,21,2,7,2,12,0,0,6,6
319650,1,18,0,72,1,7,2,11,0,0,5,5
319652,1,20,0,52,2,7,2,12,0,0,1,1
319656,1,19,0,24,1,7,3,11,0,0,2,5
319657,1,18,0,91,2,7,2,11,0,0,1,7
319659,1,20,0,82,2,7,3,11,0,0,2,6
319660,1,20,0,83,2,7,1,12,0,0,1,2
319663,0,19,0,24,1,7,2,12,0,0,2,2
319665,1,18,0,93,2,7,2,11,0,0,2,5
319667,1,20,0,82,1,7,2,11,0,9,6,6
319683,1,20,0,82,1,7,2,11,0,0,3,5
319684,1,19,0,74,2,7,2,12,0,0,1,1
319692,1,22,0,73,1,7,3,12,0,0,1,1
319694,1,24,0,73,2,7,3,11,0,0,1,1
319704,1,18,0,25,2,7,1,12,0,0,2,5
319710,1,19,1,82,1,7,2,12,1,1,6,7
319711,1,19,1,82,1,7,2,12,1,1,99,7
319718,0,20,0,72,1,7,3,11,0,0,5,6
319719,1,19,0,53,1,7,2,12,0,0,5,5
319720,1,18,0,53,2,7,2,13,0,0,99,5
319722,1,18,0,83,2,7,2,11,0,0,5,5
319739,0,18,0,73,2,7,2,11,0,0,5,7
319741,1,20,0,82,1,7,5,11,0,0,2,2
319742,1,18,0,26,2,7,2,11,0,0,5,7
319743,1,19,0,26,1,7,3,11,0,0,1,99
319744,1,20,0,82,1,7,3,12,0,0,5,5
319745,1,18,0,82,1,7,2,11,0,0,5,2
319749,0,24,0,82,1,2,3,11,0,0,6,5
319753,1,20,0,73,2,7,2,12,0,0,6,6
319760,1,19,0,72,1,7,2,11,0,0,6,5
319761,1,21,0,82,2,7,3,11,0,0,5,5
319762,1,19,0,52,2,7,3,11,0,0,5,5
319770,1,22,0,54,1,7,5,11,0,0,2,5
319777,1,18,17,91,1,7,2,14,17,17,6,7
319786,0,19,0,54,1,7,3,11,0,0,2,99
319787,1,20,0,83,2,7,3,12,0,0,1,6
319798,1,21,0,73,1,7,2,11,0,0,1,7
319802,1,21,0,53,1,7,3,12,0,0,6,6
319803,1,17,0,53,1,7,2,13,0,0,99,99
319804,0,19,0,72,2,7,2,12,0,0,1,1
319811,1,18,0,72,1,7,2,12,0,0,1,1
319812,0,21,0,72,1,7,5,11,0,0,99,7
319813,1,19,0,73,2,7,3,11,0,0,5,99
319816,1,18,0,82,1,7,2,13,0,0,5,6
319818,1,21,0,53,2,7,5,11,0,0,1,1
319824,0,21,0,26,2,7,3,12,0,0,1,1
319826,1,19,0,83,2,7,2,11,0,0,99,5
319828,1,19,0,74,1,7,2,11,0,0,1,1
319829,1,22,0,82,1,7,5,10,0,0,3,6
319830,1,19,0,82,1,2,2,12,0,0,5,7
319832,1,18,0,83,2,7,2,11,0,0,5,5
319838,1,21,0,83,2,7,2,12,0,0,6,5
319842,0,19,0,25,2,7,3,11,0,0,6,4
319847,1,22,0,74,1,7,3,11,1,0,2,6
319849,1,19,0,82,1,7,3,11,0,0,6,1
319851,1,21,0,11,1,1,3,12,0,0,1,7
319854,1,21,0,54,2,7,3,11,0,0,3,5
319856,1,24,0,25,1,7,5,11,0,0,6,6
319868,1,21,0,93,1,3,3,12,0,0,5,5
319869,1,22,0,93,1,7,4,11,0,0,2,7
319876,0,20,0,73,1,7,3,11,0,0,2,2
319879,0,19,0,23,1,7,2,11,0,0,5,5
319883,1,19,0,93,2,7,3,11,0,0,5,5
319895,1,18,0,25,2,7,2,11,0,0,5,5
319896,1,17,0,25,1,7,1,12,0,0,6,6
319897,1,18,0,25,2,7,2,11,0,0,6,5
319899,1,23,0,54,2,7,5,11,0,0,2,7
319909,1,23,0,53,2,7,5,12,0,0,1,1
319917,1,20,0,26,2,7,1,11,0,0,6,5
319918,1,17,0,23,2,7,1,11,0,0,2,2
319919,1,19,0,43,1,7,1,12,0,0,6,6
319922,1,19,0,83,1,7,3,11,0,0,1,1
319925,0,20,0,93,1,6,3,11,0,0,5,5
319932,1,19,0,73,2,7,3,11,0,0,3,99
319933,0,20,0,53,2,7,2,12,0,0,2,5
319937,1,19,0,73,1,7,2,11,0,0,5,5
319938,1,22,0,26,2,7,5,11,0,0,1,5
319941,1,20,0,72,1,7,2,11,0,0,5,2
319942,1,25,0,91,1,7,3,12,0,0,99,99
319946,1,21,0,72,2,7,3,13,0,0,2,5
400002,1,22,0,43,1,7,4,11,0,0,3,99
400005,1,22,0,83,1,7,5,11,0,0,99,5
400008,1,25,0,43,1,7,5,11,0,0,5,5
400010,1,24,0,43,2,7,4,11,0,0,5,3
400011,1,25,0,91,99,99,4,12,0,0,5,5
400016,1,20,0,22,1,7,4,11,0,0,2,5
400022,0,21,0,72,1,7,5,11,1,0,3,2
400024,1,22,0,11,1,3,5,11,0,0,3,5
400025,1,23,0,26,1,7,5,11,0,0,5,5
400031,1,19,0,82,1,7,5,10,0,0,4,3
400032,0,22,0,25,2,7,5,11,0,0,1,1
400037,0,20,0,22,1,7,5,11,0,0,2,2
400039,0,19,0,25,1,7,4,11,0,0,1,1
400049,1,25,0,11,1,1,4,12,0,0,3,5
400050,1,21,0,54,1,7,5,11,0,0,3,3
400052,1,20,0,72,1,7,5,11,0,0,3,5
400057,1,22,0,31,1,4,5,12,0,2,3,5
400059,1,24,0,11,1,1,4,11,0,0,99,5
400060,1,23,0,72,1,7,4,10,2,0,3,5
400063,1,21,0,93,1,3,5,11,0,0,99,99
400064,0,23,0,11,1,1,5,11,0,0,4,5
400066,1,21,0,41,1,7,5,11,0,0,6,7
400067,1,23,0,54,1,7,5,11,0,4,3,5
400068,1,23,0,72,1,7,4,11,0,1,4,99
400071,0,23,0,31,1,7,5,11,0,0,3,5
400072,0,24,0,23,2,7,5,11,32,32,5,5
400073,1,22,0,21,2,7,4,11,0,0,5,99
400075,1,24,0,52,1,7,6,11,0,0,3,4
400076,1,21,0,54,1,7,5,12,0,0,6,6
400079,1,20,1,11,1,1,4,11,1,1,6,5
400081,0,20,0,74,1,7,4,11,0,0,5,99
400083,0,22,0,72,1,7,5,11,0,0,5,5
400086,0,24,1,43,1,7,5,13,1,1,6,7
400088,0,22,0,74,1,7,5,12,0,0,6,99
400089,1,22,0,11,1,1,5,11,0,0,2,4
400090,0,25,0,41,1,7,5,11,0,0,6,5
400091,1,22,0,72,1,7,5,11,0,0,2,4
400093,0,19,0,11,1,1,5,10,23,0,3,3
400094,1,21,0,82,1,7,5,11,0,0,4,5
400096,0,25,0,11,1,1,5,11,0,0,6,5
400097,0,22,0,82,1,2,5,11,0,0,99,99
400099,1,20,0,24,1,7,5,11,0,0,6,6
400100,1,21,0,11,1,1,5,11,0,0,3,3
400102,0,21,0,41,1,7,5,11,0,0,5,7
400104,1,23,0,82,1,7,5,12,0,0,1,5
400107,1,21,0,11,1,1,5,11,19,0,2,2
400109,1,21,0,42,1,7,4,11,0,0,5,6
400111,0,21,0,54,2,7,5,11,0,0,6,6
400114,1,21,0,11,1,1,4,12,1,1,6,7
400115,1,23,0,93,1,3,5,11,1,1,6,5
400116,1,19,0,11,1,1,4,11,26,26,4,5
400118,1,26,0,11,1,1,7,11,0,0,3,5
400123,0,21,0,93,1,6,5,11,0,0,5,5
400127,0,20,0,82,1,2,5,11,0,0,3,7
400129,0,21,0,72,1,7,5,11,0,0,3,5
400136,1,21,0,26,1,7,4,11,0,0,5,5
400138,1,21,0,82,1,7,5,11,0,0,3,5
400139,1,22,0,72,1,7,5,11,0,0,1,7
400141,1,21,0,11,1,1,4,11,0,0,4,5
400143,1,22,0,73,1,7,5,11,0,0,2,3
400149,1,20,0,52,1,7,5,11,0,0,4,3
400151,1,22,0,24,1,7,5,11,0,0,5,5
400154,0,23,0,41,1,7,5,11,1,1,6,7
400156,0,22,0,31,2,7,5,11,0,0,1,99
400164,1,21,0,82,1,7,4,11,0,0,4,5
400165,1,22,0,82,1,2,5,11,0,0,5,5
400172,0,20,0,42,1,7,5,12,0,0,6,5
400175,1,22,0,54,1,7,5,10,0,0,5,5
400177,0,21,0,73,1,5,4,9,0,0,2,5
400178,1,21,0,82,1,2,5,11,0,12,3,5
400179,1,22,0,93,1,3,5,11,0,0,3,5
400181,1,21,0,83,1,7,5,11,0,0,5,5
400184,1,21,0,53,1,7,5,11,0,0,99,5
400186,1,20,0,41,1,7,4,11,0,0,6,5
400187,1,21,0,72,2,7,5,11,0,0,6,5
400192,1,22,0,53,1,7,5,11,0,0,2,4
400194,0,21,0,72,1,7,5,11,0,0,6,99
400198,1,23,0,73,1,7,5,11,0,0,5,5
400199,0,21,0,93,1,7,5,12,1,0,5,5
400200,0,23,0,41,2,7,5,11,0,0,5,5
400202,0,24,0,72,1,7,5,11,0,0,2,5
400204,0,21,0,11,1,1,4,11,0,0,99,5
400207,0,24,0,11,1,1,4,12,0,0,6,5
400212,0,20,0,72,1,7,5,11,0,0,6,5
400221,1,21,0,11,1,1,5,11,19,19,6,5
400228,1,23,0,11,1,1,4,11,30,30,2,7
400230,1,26,0,24,1,7,5,11,0,0,3,3
400231,0,23,0,93,1,3,6,12,0,0,5,2
400240,0,22,0,82,1,2,5,11,0,0,3,5
400242,0,21,0,41,1,7,4,11,0,18,6,5
400247,1,21,0,11,1,1,4,11,19,19,99,5
400248,0,22,0,53,1,7,5,11,0,0,3,3
400252,1,23,0,93,1,7,5,11,1,0,5,5
400256,1,21,0,26,1,7,5,11,0,0,4,5
400257,1,22,0,21,1,7,5,12,0,0,5,5
400263,1,25,1,41,1,7,5,12,1,1,6,7
400265,1,23,0,11,1,1,5,12,0,0,3,5
400268,0,24,0,41,1,7,5,12,1,0,5,5
400269,1,21,0,72,2,7,4,11,0,0,6,6
400270,1,21,0,25,1,7,5,11,0,0,5,3
400273,0,21,0,82,2,7,5,11,0,0,2,5
400274,0,22,0,83,1,2,4,11,9,9,5,7
400275,1,20,0,83,1,7,5,11,0,0,5,5
400277,1,22,0,31,1,4,5,10,0,0,2,3
400285,1,21,0,11,1,1,4,11,0,0,5,5
400286,0,23,0,23,1,7,5,12,0,0,6,5
400289,0,20,0,82,1,7,5,11,0,0,6,7
400290,1,20,0,72,1,7,5,11,0,0,5,3
400298,1,22,0,11,1,1,5,11,0,0,5,5
400302,1,23,0,11,1,1,4,11,9,0,2,5
400307,0,21,0,26,1,7,4,11,0,0,6,4
400308,1,20,0,54,2,7,5,11,0,0,5,5
400309,1,20,0,42,1,7,5,11,0,0,4,5
400310,0,23,0,82,1,2,4,11,17,17,6,6
400315,0,20,0,42,1,7,5,11,0,0,3,4
400316,1,20,0,24,1,7,5,11,0,0,6,5
400317,0,23,0,43,1,7,5,11,0,0,3,5
400318,0,20,0,42,1,7,5,11,0,0,1,5
400319,1,21,0,24,1,7,5,11,0,0,5,5
400321,1,23,0,83,1,7,5,11,0,0,3,5
400322,0,22,0,21,1,7,5,11,0,0,4,5
400324,1,23,0,11,1,1,4,13,0,0,6,3
400325,1,21,0,24,1,1,5,11,17,0,2,6
400328,1,23,0,43,1,7,4,11,0,0,4,4
400329,1,20,0,11,1,1,5,11,0,0,6,3
400332,0,20,0,22,1,7,5,11,0,0,2,5
400334,1,23,0,11,1,1,4,11,0,0,5,5
400336,0,23,0,31,1,4,5,11,0,0,5,5
400338,0,20,0,42,1,7,5,11,0,22,4,5
400339,0,23,0,11,1,1,4,11,0,0,99,5
400341,1,23,0,21,2,7,5,12,0,0,6,7
400342,0,22,0,42,1,7,5,11,0,0,3,3
400347,1,23,0,43,2,7,5,11,0,0,5,5
400349,0,21,0,91,1,7,4,11,0,0,5,6
400351,0,20,0,22,1,1,5,11,0,0,5,6
400352,1,22,0,74,1,7,4,11,0,0,5,3
400356,1,23,0,11,1,1,4,11,0,0,5,3
400361,0,22,0,24,1,7,5,11,0,0,6,5
400363,0,23,0,72,1,7,5,11,0,0,6,5
400367,0,22,0,11,1,1,5,11,12,0,4,6
400371,0,21,0,53,2,7,5,11,0,0,99,2
400377,0,21,0,23,1,7,5,11,0,0,3,5
400379,0,22,0,93,1,7,5,12,0,0,4,7
400380,1,25,0,43,1,7,5,11,0,0,4,5
400381,0,22,0,74,2,7,5,11,0,0,5,5
400382,0,20,0,42,1,7,4,11,0,0,5,5
400384,0,22,0,31,1,7,4,11,17,17,5,7
400386,1,22,0,26,1,7,5,11,0,0,3,5
400387,0,19,0,11,1,1,5,11,1,0,3,3
400389,0,21,0,72,1,7,5,10,0,0,2,2
400395,1,23,0,41,1,7,4,12,0,0,4,5
400396,1,21,0,26,1,7,5,11,0,0,5,4
400400,1,26,0,11,1,1,4,11,0,0,99,5
400407,1,22,0,41,1,7,4,11,0,0,6,5
400408,0,21,0,42,1,7,5,12,26,26,6,5
400411,0,21,0,52,2,7,5,11,0,0,4,2
400412,0,21,0,11,1,1,5,11,0,0,2,2
400413,1,24,0,54,2,7,5,11,0,0,3,7
400414,0,24,0,42,1,7,5,11,0,0,4,3
400415,0,22,0,42,1,7,5,11,0,0,99,2
400416,0,25,9,82,1,7,5,11,0,9,5,5
400417,0,21,32,11,1,1,5,11,13,25,5,5
400418,0,23,0,82,1,7,4,11,0,1,3,99
400419,1,20,0,11,1,1,5,10,0,0,5,5
400421,1,22,0,43,2,7,5,11,0,0,5,5
400425,0,20,0,22,1,7,5,11,0,0,5,4
400431,1,19,0,31,1,7,5,11,0,0,4,3
400432,0,24,0,31,1,7,5,11,0,0,6,5
400434,1,20,0,26,1,7,5,11,0,0,5,5
400435,0,21,0,53,2,7,5,11,0,0,5,99
400436,0,21,0,24,1,7,5,11,0,0,5,5
400437,1,23,0,26,1,7,5,11,0,0,2,6
400438,1,20,0,54,1,7,5,11,0,0,3,99
400441,1,22,0,53,1,7,5,11,0,0,2,1
400442,1,22,0,11,1,1,4,11,0,0,4,7
400450,1,20,0,22,1,7,4,11,0,0,3,4
400453,0,23,0,31,1,7,6,11,0,0,6,5
400455,1,20,0,82,1,7,5,11,0,0,5,5
400457,0,23,0,41,1,7,5,11,0,0,99,99
400460,0,20,0,42,2,7,5,11,0,0,5,6
400463,1,22,0,74,1,7,5,12,0,0,5,5
400464,1,20,0,26,1,7,5,11,0,0,6,5
400466,0,20,0,25,1,7,4,11,0,0,6,5
400467,0,20,0,41,1,7,5,10,0,0,1,1
400473,1,21,0,42,1,7,5,11,23,23,2,7
400474,1,22,0,11,1,1,5,11,0,1,5,5
400476,1,25,0,26,1,7,5,11,0,0,3,5
400479,1,23,21,11,1,1,4,12,30,21,6,7
400480,0,22,0,73,1,5,5,11,0,0,4,6
400483,1,25,0,73,1,7,5,11,0,19,2,5
400486,0,22,0,93,1,3,5,11,0,30,3,7
400488,1,20,0,52,2,7,5,11,0,0,4,6
400490,1,21,0,53,1,7,5,11,0,0,2,3
400493,1,21,0,11,1,1,5,11,0,0,99,99
400494,1,20,0,41,1,7,5,11,0,0,6,7
400496,0,21,0,74,1,7,5,11,0,0,3,5
400500,1,24,0,26,2,7,5,11,0,0,4,4
400501,0,25,0,43,1,7,5,11,0,0,2,7
400502,0,23,0,43,1,7,5,11,0,0,2,3
400503,1,21,0,72,1,7,5,11,0,0,4,5
400507,0,21,0,23,1,7,4,11,0,0,4,4
400508,0,21,0,43,1,7,5,11,0,0,5,6
400509,1,22,0,74,1,7,5,11,0,0,99,6
400513,0,20,0,26,2,7,5,11,0,0,5,5
400515,0,24,0,43,1,7,5,12,0,0,5,6
400516,0,22,0,11,1,1,2,13,30,30,2,5
400517,0,21,24,43,1,7,5,12,24,24,6,7
400518,1,20,0,41,2,7,5,11,0,0,1,1
400526,1,22,0,11,1,1,5,11,19,19,5,5
400527,0,21,0,25,99,99,5,11,0,0,5,5
400533,0,23,0,22,1,7,4,11,12,0,4,5
400535,1,21,0,11,1,1,5,11,0,0,99,3
400538,1,24,0,11,1,1,5,10,0,0,5,5
400541,1,24,0,11,1,1,4,12,1,0,3,6
400542,1,21,0,43,2,7,5,11,0,0,99,6
400544,1,21,0,11,1,1,4,11,0,0,5,5
400546,1,21,0,82,1,7,5,11,0,0,5,5
400549,0,21,0,52,1,7,5,11,0,0,6,6
400553,1,21,0,93,1,3,4,11,0,0,4,5
400554,0,22,0,93,1,3,6,11,0,0,5,5
400557,0,20,0,72,2,7,5,11,0,0,3,5
400559,0,22,0,53,1,7,5,11,0,0,3,3
400561,0,22,0,31,1,4,4,11,9,9,4,6
400567,1,21,0,91,1,7,5,11,9,0,2,7
400568,1,20,0,53,1,7,5,11,0,0,6,4
400571,1,23,0,41,1,7,5,11,0,0,5,5
400573,0,24,0,11,1,1,5,11,0,0,3,5
400581,0,21,24,93,1,3,4,12,24,24,6,7
400582,0,22,24,82,1,7,5,12,24,24,2,7
400584,1,21,0,73,1,7,5,11,0,0,6,5
400585,1,22,1,11,1,1,5,12,0,1,5,7
400586,0,20,0,72,1,7,5,11,0,0,5,5
400589,1,20,0,11,1,1,5,11,21,21,5,5
400594,1,22,0,91,1,7,4,11,9,9,2,3
400595,1,23,12,11,1,1,4,11,12,12,5,5
400596,0,20,0,11,1,1,5,11,0,0,6,5
400597,0,24,0,52,1,7,5,11,0,0,5,5
400602,1,23,0,11,1,1,5,11,0,0,3,99
400604,1,21,0,11,1,1,5,11,0,0,5,5
400605,0,24,0,11,1,1,5,12,0,0,5,5
400608,0,22,0,82,1,7,5,11,0,0,3,5
400610,1,25,0,72,2,7,5,12,0,0,4,6
400612,1,21,0,53,1,7,5,11,0,0,5,5
400617,1,21,0,53,2,7,4,11,0,0,4,5
400622,0,20,0,22,2,7,5,11,0,0,1,1
400624,1,21,0,93,1,7,5,11,0,0,2,2
400625,1,20,0,93,1,6,5,11,0,0,3,99
400630,0,22,0,11,1,1,5,11,0,0,5,5
400631,1,22,0,82,1,7,5,11,0,0,99,6
400633,0,21,0,82,2,7,5,11,1,0,3,5
400635,1,22,0,72,1,7,5,11,0,0,2,7
400638,0,23,0,93,1,7,5,11,0,0,5,2
400641,1,24,0,11,1,1,4,12,0,0,5,5
400642,1,22,32,11,1,1,5,12,32,32,99,7
400646,0,23,0,53,2,7,4,11,0,0,3,5
400648,0,21,0,25,1,7,4,11,0,0,5,5
400649,1,24,0,11,1,7,7,11,0,0,2,5
400652,0,20,0,21,1,7,5,11,0,0,2,7
400658,0,23,0,25,1,7,5,11,0,0,5,5
400659,1,21,0,42,1,7,5,11,0,0,4,2
400660,0,21,0,31,1,7,4,11,0,0,5,5
400662,0,23,0,11,1,7,5,11,0,0,5,5
400663,1,21,0,72,1,7,5,11,0,0,3,5
400664,0,23,0,41,2,7,5,11,0,0,3,5
400667,0,22,0,26,1,7,5,11,19,12,6,6
400668,0,23,0,41,99,99,5,11,17,17,6,7
400669,1,26,0,52,1,7,5,11,0,0,99,5
400676,0,22,0,53,1,7,5,11,0,0,5,99
400677,1,20,0,42,1,7,5,11,0,0,2,4
400680,1,22,0,52,1,7,6,11,0,0,4,5
400685,1,23,0,82,1,2,5,11,0,0,99,5
400690,0,22,0,24,2,7,5,11,0,0,99,5
400693,1,20,0,25,1,7,5,11,0,0,5,5
400695,0,22,0,22,1,7,5,11,0,0,3,2
400697,1,22,0,31,1,7,5,11,0,0,5,6
400699,1,21,0,22,1,7,5,11,0,0,4,4
400701,0,23,0,54,2,7,5,11,0,0,6,6
400710,1,22,0,83,1,7,4,11,0,0,3,5
400711,0,20,0,52,1,7,5,11,1,0,3,5
400718,0,22,19,21,1,7,5,12,19,19,6,6
400720,0,21,0,41,1,7,4,10,0,0,1,5
400722,1,21,0,31,1,7,5,11,0,0,3,5
400726,1,21,0,41,1,7,5,11,0,0,5,5
400729,0,22,0,31,1,7,5,11,0,0,1,1
400731,1,19,0,11,1,1,4,11,0,0,5,5
400733,1,23,0,52,1,3,6,11,0,0,4,3
400734,1,22,0,43,1,7,5,12,0,0,6,5
400736,1,21,0,72,1,7,5,11,0,0,6,5
400737,0,20,0,41,1,7,5,11,0,0,6,6
400741,0,22,0,53,1,7,5,11,0,0,2,5
400742,1,20,0,41,1,7,5,11,0,0,5,5
400744,1,23,0,54,1,7,4,11,0,0,5,5
400751,0,25,25,11,1,1,5,14,25,25,6,6
400752,0,22,0,93,2,7,4,11,0,0,4,7
400753,1,20,0,23,1,1,5,11,0,0,4,5
400756,1,21,0,11,1,1,5,11,11,0,5,99
400757,0,24,0,23,1,7,6,11,0,0,5,5
400759,1,20,0,72,1,7,5,10,0,0,6,99
400760,0,20,0,11,1,1,5,11,14,14,2,3
400761,0,21,0,22,1,7,5,11,0,0,5,5
400763,1,20,0,41,1,7,5,11,0,0,5,3
400764,1,23,1,11,1,1,4,12,1,1,6,7
400767,0,21,0,22,1,7,5,11,0,0,4,5
400769,0,21,0,74,2,7,5,11,0,0,5,6
400770,0,22,0,72,1,7,5,11,0,0,99,5
400772,0,23,0,43,1,7,4,11,0,0,6,5
400774,0,20,0,52,1,7,5,11,0,0,6,3
400780,1,23,0,72,1,7,5,11,0,0,6,5
400782,1,25,0,93,1,7,5,12,0,0,4,5
400783,0,21,0,26,1,7,4,11,0,0,6,6
400785,0,21,0,24,1,7,5,11,0,0,3,3
400786,1,22,0,93,1,7,5,11,0,0,4,99
400790,1,21,0,11,1,1,5,12,19,19,6,5
400791,1,25,0,11,1,1,4,11,0,29,6,4
400792,1,21,0,43,2,7,5,11,0,0,6,99
400798,0,22,0,11,1,1,5,11,0,0,2,5
400802,1,22,0,31,1,4,5,11,0,0,6,6
400809,1,21,0,22,1,7,5,11,0,0,3,4
400810,1,26,0,11,1,1,6,11,0,0,2,5
400814,0,21,0,21,1,7,5,11,0,0,6,5
400815,0,23,0,31,1,7,5,11,0,0,5,7
400817,0,22,0,21,2,7,5,11,0,0,1,5
400824,0,22,0,91,1,7,5,11,0,30,4,5
400825,0,21,0,23,1,7,5,11,0,0,6,6
400828,0,22,0,42,1,7,6,11,0,0,4,3
400832,1,23,30,73,1,7,5,11,0,0,5,5
400834,1,21,0,82,1,2,5,11,0,0,5,3
400835,1,22,0,82,1,7,5,11,0,0,5,3
400837,1,22,0,22,2,7,4,11,0,0,5,5
400840,1,24,0,41,1,7,5,12,1,1,6,6
400841,1,23,0,25,1,7,5,11,0,0,99,5
400843,0,23,0,72,1,7,5,11,0,1,4,5
400845,1,21,0,72,1,7,4,12,0,0,5,7
400848,0,21,0,42,1,7,5,11,0,0,99,99
400849,0,21,0,26,1,7,4,11,9,9,4,5
400850,0,22,0,23,1,7,4,11,0,0,6,6
400851,1,22,0,42,1,7,5,11,0,0,6,99
400855,1,23,0,52,2,7,4,11,0,0,6,6
400856,1,22,0,72,1,7,5,10,1,0,4,4
400858,0,21,0,82,2,7,5,11,12,12,6,3
400862,0,21,0,52,1,7,4,11,0,0,5,5
400864,1,23,0,42,1,7,5,11,0,17,5,5
400867,0,23,0,83,1,7,5,11,19,19,6,5
400872,0,20,0,26,1,7,5,11,0,0,5,5
400873,1,21,0,52,1,7,5,11,0,0,99,99
400876,1,20,0,52,1,7,5,11,0,0,5,5
400877,0,21,31,11,1,1,4,13,1,17,99,7
400880,1,23,0,22,1,7,4,12,0,0,5,5
400882,1,22,0,24,1,7,4,11,0,0,5,2
400887,1,21,0,11,1,1,4,11,0,0,5,5
400888,1,20,0,41,1,7,5,11,0,0,2,2
400891,0,21,0,42,1,7,5,11,0,0,3,7
400895,1,22,0,72,1,7,4,11,0,0,6,5
400897,1,24,0,11,1,1,6,11,0,0,3,5
400902,1,21,0,93,1,7,4,11,17,17,6,7
400904,0,23,0,72,1,7,5,11,0,0,5,5
400906,0,21,0,25,1,1,5,11,0,0,3,5
400907,0,20,0,22,1,7,5,11,0,0,6,5
400908,1,20,0,82,1,3,5,11,0,0,99,99
400909,0,21,0,21,1,7,5,11,0,0,1,1
400910,1,23,32,94,2,7,5,11,0,0,4,3
400914,1,23,0,21,1,7,5,11,13,0,4,6
400919,1,23,23,93,1,6,5,12,23,23,2,7
400921,0,22,0,93,1,3,5,11,0,0,6,7
400922,0,22,0,42,1,7,5,11,0,0,99,5
400923,1,23,0,31,1,7,5,11,0,0,5,5
400924,1,20,0,26,2,7,5,11,0,0,99,4
400926,1,21,0,11,1,1,5,11,0,0,5,5
400927,1,20,0,52,1,7,5,11,0,0,5,5
400929,1,20,0,11,1,1,4,11,0,0,5,99
400934,0,20,0,93,1,7,5,11,0,0,99,2
400936,1,21,0,93,4,7,5,11,0,0,2,5
400938,1,23,0,41,1,7,5,11,0,0,99,99
400941,0,22,0,21,2,7,5,11,0,0,2,5
400942,0,22,0,41,2,7,5,11,19,19,6,6
400944,0,22,17,93,1,6,5,12,1,17,3,5
400948,0,22,0,82,1,7,5,11,0,0,5,5
400949,1,22,0,25,1,7,5,11,0,0,99,7
400950,1,22,0,11,1,1,5,11,0,0,6,6
400951,1,21,0,42,1,7,5,11,0,0,5,99
400955,0,23,0,82,1,7,6,11,0,0,3,3
400956,0,22,0,25,1,7,4,11,0,0,5,99
400958,1,22,0,23,1,7,5,11,0,0,1,4
400960,1,20,0,11,1,1,4,11,17,17,6,5
400961,1,24,0,31,1,4,5,11,20,0,3,5
400962,0,23,0,41,1,7,5,11,0,0,3,5
400964,0,21,0,31,2,7,4,12,0,0,5,3
400965,1,22,0,72,1,7,5,11,0,0,6,5
400968,1,20,0,31,1,7,5,11,0,0,6,99
400972,1,22,0,54,1,7,6,11,0,0,2,5
400975,0,21,0,41,1,7,4,11,0,0,6,2
400977,1,22,0,41,1,7,5,10,0,0,6,5
400978,1,23,0,23,1,7,5,11,0,0,4,3
400979,1,22,0,11,1,1,5,11,26,26,6,6
400980,1,22,0,11,1,7,5,11,0,0,6,5
400981,1,23,0,93,1,3,5,10,0,1,3,5
400984,1,22,0,53,1,2,5,11,0,0,4,5
400987,0,22,0,21,1,7,5,11,0,0,2,5
400989,1,23,0,22,2,7,4,11,0,0,3,5
400990,0,21,0,11,1,1,5,11,17,17,6,7
400993,1,20,0,11,1,1,5,11,0,0,4,5
400994,1,23,0,53,1,7,4,11,0,0,5,5
401001,1,20,0,21,1,1,5,11,17,17,6,5
401004,0,19,0,22,1,7,4,10,17,17,6,7
401008,1,26,0,11,1,1,7,11,0,0,3,3
401009,1,22,0,72,1,7,5,11,0,0,99,5
401014,0,20,0,24,1,7,5,11,0,0,2,5
401017,0,24,1,91,1,7,4,11,1,1,5,7
401018,1,23,1,22,1,7,4,13,1,1,6,7
401022,1,21,0,72,1,7,4,11,1,0,99,5
401026,1,21,0,23,1,7,4,11,0,0,6,5
401029,0,26,0,11,1,1,4,11,0,23,3,7
401037,1,21,0,72,1,7,5,11,0,0,5,5
401038,0,20,0,26,1,7,5,11,0,0,2,5
401042,1,23,0,43,2,7,5,11,0,0,6,6
401043,1,20,0,52,1,7,5,11,0,0,6,5
401044,1,22,0,25,1,7,5,11,0,0,2,5
401045,0,20,0,53,1,7,5,11,0,0,6,5
401058,1,24,0,31,2,7,5,11,0,0,3,5
401061,1,20,0,72,1,7,5,11,0,0,5,5
401071,0,21,0,41,2,7,5,11,0,0,5,7
401072,1,22,0,91,2,7,5,11,1,1,6,5
401077,1,24,0,43,2,7,5,12,0,0,6,5
401078,1,21,0,11,1,1,5,11,0,0,4,3
401080,1,23,0,74,1,7,4,11,0,0,6,5
401086,1,22,0,26,1,7,5,11,0,0,6,5
401089,1,21,0,72,1,7,5,11,0,0,5,5
401091,1,21,0,31,1,7,5,10,0,0,6,6
401092,1,25,0,41,2,7,5,11,0,0,2,2
